"series","timestamp","value","label"
"pressure","2022-06-15T22:31:44Z",1012.33143,""
"pressure","2022-06-15T22:51:44Z",1011.62149,""
"pressure","2022-06-15T23:11:44Z",1011.82624,""
"pressure","2022-06-15T23:31:44Z",1011.8349,""
"pressure","2022-06-15T23:51:44Z",1011.0634,""
"pressure","2022-06-16T00:11:44Z",1011.66489,""
"pressure","2022-06-16T00:31:44Z",1012.33299,""
"pressure","2022-06-16T00:51:44Z",1011.42247,""
"pressure","2022-06-16T01:11:44Z",1011.52689,""
"pressure","2022-06-16T01:31:44Z",1010.22999,""
"pressure","2022-06-16T01:51:44Z",1010.30572,""
"pressure","2022-06-16T02:11:44Z",1010.55467,""
"pressure","2022-06-16T02:31:44Z",1010.3649,""
"pressure","2022-06-16T02:51:44Z",1010.25736,""
"pressure","2022-06-16T03:11:44Z",1009.92797,""
"pressure","2022-06-16T03:31:44Z",1010.45171,""
"pressure","2022-06-16T03:51:44Z",1010.60175,""
"pressure","2022-06-16T04:11:44Z",1010.87632,""
"pressure","2022-06-16T04:31:44Z",1008.89424,""
"pressure","2022-06-16T04:51:44Z",1010.23808,""
"pressure","2022-06-16T05:11:44Z",1009.76734,""
"pressure","2022-06-16T05:31:44Z",1009.67025,""
"pressure","2022-06-16T05:51:44Z",1009.74095,""
"pressure","2022-06-16T06:11:44Z",1009.77501,""
"pressure","2022-06-16T06:31:44Z",1010.6994,""
"pressure","2022-06-16T06:51:44Z",1010.81292,""
"pressure","2022-06-16T07:11:44Z",1010.82019,""
"pressure","2022-06-16T07:31:44Z",1010.86622,""
"pressure","2022-06-16T07:51:44Z",1010.80292,""
"pressure","2022-06-16T08:11:44Z",1010.76981,""
"pressure","2022-06-16T08:31:44Z",1010.73952,""
"pressure","2022-06-16T08:51:44Z",1010.74387,""
"pressure","2022-06-16T09:11:44Z",1010.62866,""
"pressure","2022-06-16T09:31:44Z",1010.57253,""
"pressure","2022-06-16T09:51:44Z",1010.66037,""
"pressure","2022-06-16T10:11:44Z",1010.53941,""
"pressure","2022-06-16T10:31:44Z",1010.65462,""
"pressure","2022-06-16T10:51:44Z",1010.73811,""
"pressure","2022-06-16T11:11:44Z",1010.5192,""
